id	본문	is_rule
2167	"다만, 제3항의 규정에 의한 경영평가위원회의 심의가 지연되는 경우에는 15일 이내에서 그 기한을 초과할 수 있다"	1
2168	③ 금융감독원장은 제2항의 금융위원회의 승인여부 결정 이전에 해당 계획에 대하여 외부 전문가로 구성된 경영평가위원회의 심의를 거치도록 하여야 한다	0
2169	"다만, 긴급을 요하거나 심의의 실익이 크지 아니하다고 금융감독원장이 인정하는 경우에는 그러하지 아니하다"	0
2170	④ 제3항에 의해 경영평가위원회가 사전심의를 하는 경우에는 해당 전자금융업자를 출석시켜 의견을 청취할 수 있다	0
2171	"⑤ 금융위원회는 제64조에 의해 경영개선권고를 받은 전자금융업자가 제1항의 규정에 의해 제출한 계획의 타당성이 인정되지 않을 경우 동 계획을 불승인하고, 제65조제2항 각 호의 일부 또는 전부에 해당하는 조치를 요구하며, 동 조치내용이 반영된 계획을 일정기간 내에 제출하도록 하여 승인여부를 결정한다"	0
2172	⑥ 금융위원회는 제5항의 규정에 의해 제출한 계획 또는 제65조에 의해 경영개선요구를 받은 전자금융업자가 제1항의 규정에 의해 제출한 계획의 타당성이 인정되지 않을 경우 동 계획을 불승인한다	1
2173	"이 경우 금융위원회는 제65조제2항 각 호의 일부 또는 전부에 해당하는 조치를 요구하고, 동 조치내용이 반영된 계획을 일정기간 내에 제출토록 하여야 하며 동 계획의 타당성이 인정되지 않을 경우에는 제66조제2항에서 규정한 조치의 일부 또는 전부를 이행하도록 명령하여야 한다"	0
2174	⑦ 금융위원회는 제6항의 규정에 의해 제출된 계획 또는 제66조에 의해 경영개선명령을 받은 전자금융업자가 제1항의 규정에 의해 제출한 계획의 타당성이 인정되지 않을 경우 동 계획을 불승인한다	1
2175	이 경우 금융위원회는 제71조 각 호의 일부 또는 전부에 해당하는 조치를 할 수 있다	0
2176	"⑧ 제2항의 규정에 따라 경영개선계획을 승인받은 전자금융업자는 매분기말 익월 10일까지 동 계획의 분기별 이행실적을 금융감독원장에게 제출하여야 하며, 금융감독원장은 그 이행실적이 미흡하거나 관련제도의 변경 등 여건변화로 인하여 이행이 곤란하다고 판단되는 경우에는 경영개선계획의 수정요구, 일정기간 내 이행촉구 등 필요한 조치를 취할 수 있다"	0
2177	"⑨ 제8항의 규정에 따라 금융감독원장이 경영개선권고, 경영개선요구 또는 경영개선명령을 받은 전자금융업자의 경영개선계획의 주요사항을 수정 요구하거나 일정기간 내 이를 이행토록 촉구하는 경우에는 그 내용을 금융위원회에 사전 보고하여야 한다"	0
2178	⑩ 제8항의 규정에 따라 전자금융업자가 경영개선계획의 주요사항을 수정하여 제출한 경우에는 제2항부터 제7항을 준용할 수 있다	0
2179	⑪ 제3항의 경영평가위원회의 구성·운영과 관련된 세부사항은 금융감독원장이 정한다	0
2180	제70조(경영개선계획 이행기간 등) ① 제64조에 의하여 경영개선권고를 받은 전자금융업자의 경영개선계획 이행기간은 승인일로부터 6월 이내로 한다	1
2181	② 제65조에 의하여 경영개선요구를 받은 전자금융업자의 경영개선계획 이행기간은 승인일로부터 1년 이내로 한다	1
2182	이 경우 제64조에 의하여 경영개선권고를 받은 전자금융업자가 경영개선계획 이행 중 경영개선요구를 받은 경우의 이행기간은 경영개선권고에 따른 경영개선계획의 승인일로부터 1년 이내로 한다	1
2183	③ 제69조제8항에 의하여 금융감독원장으로부터 경영개선계획의 수정요구 또는 일정기간 내 이행촉구를 받은 경우에는 제1항과 제2항의 기간을 초과할 수 있다	1
2184	"다만, 그 초과기간은 제1항 또는 제2항에서 정하는 기간 이내이어야 한다"	1
2185	④ 제66조에 의하여 경영개선명령을 받은 전자금융업자의 경영개선계획의 이행기간은 금융위원회가 정한다	0
2186	"⑤ 제64조 부터 제66조까지의 규정에 의해 경영개선권고, 경영개선요구 또는 경영개선명령을 받은 전자금융업자가 자본 확충 또는 부실채권정리 등 경영개선계획의 주요사항을 조기에 달성하여 경영상태가 현저히 개선된 경우에는 금융위원회는 권고, 요구 또는 명령한 조치의 내용을 완화하거나 그 이행을 면제할 수 있다"	0
2187	"⑥ 제64조 부터 제66조까지의 규정에 의해 경영개선권고, 경영개선요구 또는 경영개선명령을 받은 전자금융업자의 경영개선계획 이행기간이 만료되어 경영상태가 충분히 개선되었다고 인정되는 경우에는 금융위원회는 당초의 조치가 종료되었음을 통지하여야 하며, 경영상태가 제64조제1항, 제65조제1항 또는 제66조제1항에 해당하는 경우에는 동 조항에 따라 별도의 경영개선권고, 경영개선요구 또는 경영개선명령을 하여야 한다"	0
2188	제71조(경영개선계획의 불이행에 따른 조치) 금융위원회는 제66조에 의하여 경영개선명령을 받은 전자금융업자가 제70조에 의한 이행기한 내에 경영개선계획의 주요사항을 이행하지 아니하여 경영정상화가 이루어지지 아니하였다고 판단되는 경우 해당 전자금융업자에 대하여 다음 각 호의 일부 또는 전부에 해당하는 조치를 할 수 있다	0
2189	1	0
2190	제66조제2항에서 정한 조치	0
2191	2	0
2192	허가의 취소	0
2193	3	0
2194	임원의 해임 권고	0
2195	4	0
2196	그 밖에 이용자 보호를 위하여 필요한 조치	0
2197	제72조(과징금 수납기관 및 납부서식 등) ① 시행령 제27조제1항의 규정에 의하여 금융위원회가 과징금의 납부를 통지하는 경우에는 <별지 제2호 서식>에 따른다	0
2198	② 시행령 제27조제2항에 따른 수납기관은 은행법에 의한 금융회사와 우체국으로 한다	0
2199	제72조의2(과징금 과오납에 따른 환급가산금 이율) 금융위원장은 「은행법」제8조에 따라 은행업 인가를 받은 국내은행의 1년 만기 정기예금 이자율을 감안하여 환급가산금 이자율을 정하여야 한다	0
2200	[본조신설 2013	0
2201	12	0
2202	3	0
2203	]	0
2204	제6장 보칙	0
2205	제73조(정보기술부문 및 전자금융 사고보고) ① 금융회사 및 전자금융업자는 다음 각 호와 관련된 중대한 사고가 발생한 경우에는 지체 없이 금융감독원장에게 보고하여야 한다	0
2206	<개정 2013	0
2207	12	0
2208	3	0
2209	", 2015"	0
2210	2	0
2211	3	0
2212	>	0
2213	1	0
2214	정보처리시스템 또는 통신회선 등의 장애로 10분 이상 전산업무가 중단 또는 지연된 경우	1
2215	2	0
2216	전산자료 또는 프로그램의 조작과 관련된 금융사고가 발생한 경우	0
2217	3	0
2218	전자적 침해행위로 인해 정보처리시스템에 사고가 발생하거나 이로인해 이용자가 금전적 피해를 입었다고 금융회사 또는 전자금융업자에게 통지한 경우  <개정 2013	0
2219	12	0
2220	3	0
2221	>	0
2222	4	0
2223	법 제9조제1항의 규정에서 정하는 사고	0
2224	② 금융회사 및 전자금융업자는 제1항에 따른 사고보고를 고의로 지연하거나 숨긴 자에 대하여 소정절차에 따라 징계 등 필요한 조치를 취하여야 한다	0
2225	<개정 2013	0
2226	12	0
2227	3	0
2228	>	0
2229	"③ 금융감독원장은 제1항에 따라 보고 받은 내용을 지체 없이 금융위원장에게 보고하여야 하며, 제1항제3호에 따른 사고 발생시에는 제37조의4제1항 각 호에 따른 침해사고대응기관에도 알려야 한다"	0
2230	<개정 2015	0
2231	2	0
2232	3	0
2233	>	0
2234	④ 제1항의 사고보고와 관련하여 사고보고 절차 및 방법 등 세부사항은 금융감독원장이 정하는 바에 따른다	0
2235	<신설 2015	0
2236	2	0
2237	3	0
2238	>	0
2239	[시행일	0
2240	2015	0
2241	4	0
2242	16	0
2243	] 제73조제1항·제3항 및 제4항	0
2244	제74조(위탁업무의 처리 결과 보고) 금융감독원장은 시행령 제30조의 규정에 따라 금융위원회로부터 위탁받은 업무의 처리 결과를 매분기 금융위원회에 보고하여야 한다	0
2245	제75조(규제의 존속기한 및 재검토) ① 금융위원회는 행정규제기본법 제8조·제19조의2 및 훈령·예규 등의 발령 및 관리에 관한 규정(대통령훈령 제248호)에 따라 이 고시에 대하여 2019년 1월 1일을 기준으로 매 3년이 되는 시점(매 3년째의 12월 31일까지를 말한다)마다 그 타당성을 검토하여 개선 등의 조치를 하여야 한다	0
2246	<개정 2013	0
2247	12	0
2248	31	0
2249	", 2018"	0
2250	12	0
2251	21	0
2252	>	0
2253	② 제8조제2항은 2020년 1월 1일까지 효력을 가진다	0
2254	<신설 2015	0
2255	2	0
2256	3	0
2257	>	0
2258	[제목개정 2013	0
2259	12	0
2260	31	0
2261	", 2015"	0
2262	2	0
2263	3	0
2264	]	0
2265	"부칙  부      칙 <제2011-18호, 2011"	0
2266	10	0
2267	10	0
2268	>	0
2269	제1조(시행일) 이 규정은 고시한 날부터 시행한다	0
2270	"다만, 제15조제6항제2호 및 제3호, 제17조제1항제2호 단서 및 제34조제2항제7호의 개정규정은 이 규정 고시 후 6개월이 경과한 날부터 시행한다"	0
2271	"부칙  부      칙 <제2012-26호, 2012"	0
2272	10	0
2273	31	0
2274	>	0
2275	이 규정은 고시한 날부터 시행한다	0
2276	"다만, 제6조, 제44조, 제45조 및 제48조의 개정규정은 2012년 11월 8일부터 시행한다"	0
2277	"부칙  부      칙 <제2013-39호, 2013"	0
2278	12	0
2279	3	0
2280	>	0
2281	제1조(시행일) 이 규정은 고시한 날부터 시행한다	0
2282	"다만, 제15조제1항제3호의 규정은 「은행법」에 따라 인가를 받아 설립된 은행은 2016년 1월 1일부터, 그 외의 자는 2017년 1월 1일부터 시행하고, 같은 항 제5호의 규정은 2015년 1월 1일부터 시행한다"	0
2283	"부칙  부      칙<제2013-44호,2013"	0
2284	12	0
2285	31	0
2286	>  (행정규제기본법 개정에 따른 규제 재검토기한 규정을 위한 「금융지주회사 감독규정」등 일부개정규정)	0
2287	제1조(시행일) 이 규정은 2014년 1월 1일부터 시행한다	0
2288	"부칙  부      칙 <제2015-3호, 2015"	0
2289	2	0
2290	3	0
2291	>	0
2292	제1조(시행일) 이 규정은 고시한 날부터 시행한다	0
2293	"다만, 제37조의5조, 제60조 및 제73조의 개정규정은 2015년 4월 16일부터 시행한다"	0
2294	"부칙  부      칙 <제2015-7호, 2015"	0
2295	3	0
2296	18	0
2297	>	0
2298	제1조(시행일) 이 규정은 고시한 날부터 시행한다	0
2299	"다만, 제37조의4의 개정규정은 같은 조 제1항제1호에 따른 금융보안원이 성립한 날부터 시행한다"	0
2300	"부칙  부      칙 <제2015-18호, 2015"	0
2301	6	0
2302	24	0
2303	>	0
2304	제1조(시행일) 이 규정은 고시한 날부터 시행한다	0
2305	"부칙  부      칙 <제2016-24호, 2016"	0
2306	6	0
2307	30	0
2308	>	0
2309	이 규정은 2016년 6월 30일부터 시행한다	0
2310	"부칙  부      칙 <제2016-37호, 2016"	0
2311	10	0
2312	5	0
2313	>	0
2314	제1조(시행일) 이 고시는 공포한 날부터 시행한다	0
2315	"다만, 제5조제1항제6호 및 제5조제2항의 개정규정은 이 규정 고시 후 6개월이 경과한 날부터 시행한다"	0
2316	"부칙  부      칙 <제2018-36호, 2018"	0
2317	12	0
2318	21	0
2319	>	0
2320	제1조(시행일) 이 규정은 2019년 1월 1일부터 시행한다	0
2321	제2조(클라우드컴퓨팅서비스 이용절차 등에 관한 적용례) 제14조의2의 개정규정은 이 규정 시행 이후 클라우드컴퓨팅서비스를 이용하고자 하는 금융회사 또는 전자금융업자부터 적용한다	0
2322	전자금융감독규정시행세칙	0
2323	[시행 2019	0
2324	4	0
2325	1	0
2326	"] [금융감독원세칙 , 2019"	0
2327	3	0
2328	25	0
2329	", 일부개정]"	0
2330	"금융감독원(IT·핀테크전략국), 02-3145-7424"	0
2331	제1장 총칙	0
2332	"제1조(목적) 이 세칙은 「전자금융거래법」(이하 ""법""이라 한다) 및 동법 시행령(이하 ""시행령""이라 한다)과 「전자금융감독규정」(이하 ""규정""이라 한다)에서 금융감독원장(이하 ""감독원장""이라 한다)에게 위임한 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다"	0
